OrderNumber;OrderDate;ShipDate;EmployeeIdentifier;EmployeeFirstName;EmployeeLastName;CustomerAccountNumber;CustomerFirstName;CustomerLastName;CustomerAddr;CustomerCity;CustomerCountry;SaleAmount;SaleCost
O-3394;19/07/2020;22/07/2020;E-282;José;Saraiva;C-29741;Janeth;Esteves;6 The Farm, Liberty Road;Maidenhead;GB;790,5564;586,04
O-3395;19/07/2020;23/07/2020;E-277;Jillian;Carson;C-29528;Stephen;Ayers;2533 Eureka Rd.;Southgate;US;38496,048;23305,51
O-3396;19/07/2020;22/07/2020;E-289;Jae;Pak;C-29639;Joseph;Castellucio;2511 Baker Road;Toronto;CA;64152,0919;36816,88
O-3397;20/07/2020;24/07/2020;E-281;Shu;Ito;C-29720;Gerald;Drury;4635 S. Harrison Blvd.;Ogden;US;40271,493;26418,1
O-3398;20/07/2020;22/07/2020;E-290;Hélène;Dupont;C-29856;Joe;Howard;3639, rue des Grands Champs;Boulogne-sur-Mer;FR;3095,994;1525,7
O-3399;20/07/2020;23/07/2020;E-280;Pamela;Ansman-Wolfe;C-29843;Matthew;Hink;No. 60 Bellis Fair Parkway;Bellingham;US;52952,3583;32237,4
O-3400;20/07/2020;24/07/2020;E-281;Shu;Ito;C-29815;Lucy;Harrington;482505 Warm Springs Blvd.;Fremont;US;15368,3048;11311,07
O-3401;20/07/2020;29/07/2020;E-289;Jae;Pak;C-29770;Kathleen;Garza;6388 Lake City Way;Burnaby;CA;73920,7391;46547,89
O-3402;20/07/2020;30/07/2020;E-277;Jillian;Carson;C-29891;Diane;Krane;46460 West Oaks Drive;Novi;US;28195,896;18296,32
O-3403;21/07/2020;24/07/2020;E-276;Linda;Mitchell;C-29584;Walter;Brian;25136 Jefferson Blvd.;Culver City;US;552,93;518,92
O-3404;21/07/2020;23/07/2020;E-287;Amy;Alberts;C-29922;Pamala;Kotc;Garamonde Drive, Wymbush;Milton Keynes;GB;33631,8982;27991,83
O-3405;22/07/2020;24/07/2020;E-281;Shu;Ito;C-29834;Cheryl;Herring;Corp Ofc Accts Payable;El Segundo;US;36380,3386;32163,86
O-3406;22/07/2020;26/07/2020;E-289;Jae;Pak;C-29714;Rudolph;Dillon;595 Burning Street;Vancouver;CA;26816,5751;14539,95
O-3407;22/07/2020;26/07/2020;E-276;Linda;Mitchell;C-29982;Melissa;Marple;603 Gellert Blvd;Daly City;US;2760,444;2358,8
O-3408;22/07/2020;26/07/2020;E-288;Rachel;Valdez;C-29687;Shelley;Crow;Nonnendamm 63;Berlin;DE;1373,556;565,36
O-3409;23/07/2020;27/07/2020;E-279;Tsvi;Reiter;C-29572;Corinna;Bolender;2025 Greenwood Ct;Mcdonough;US;2614,5869;1946,3
O-3410;23/07/2020;23/07/2020;E-289;Jae;Pak;C-29494;Samuel;Agcaoili;No. 25800-130 King Street West;Toronto;CA;46,968;25,98
O-3411;23/07/2020;27/07/2020;E-285;Syed;Abbas;C-29823;Jeff;Hay;Level 7;Newcastle;AU;31604,671;17290,91
O-3412;23/07/2020;25/07/2020;E-276;Linda;Mitchell;C-29975;Walter;Mays;Po Box 252525;Santa Ana;US;10687,854;6581,58
O-3413;24/07/2020;27/07/2020;E-289;Jae;Pak;C-29625;Suzana De Abreu;Canuto;20225 Lansing Ave;Montreal;CA;47813,2429;30839,54
O-3414;24/07/2020;27/07/2020;E-276;Linda;Mitchell;C-30027;Joseph;Mitzner;123 Camelia Avenue;Oxnard;US;3741,6939;2578,77
O-3415;25/07/2020;03/08/2020;E-279;Tsvi;Reiter;C-29534;Jennifer;Bales;790 Shelbyville Road;Saint Matthews;US;26776,3823;14938,54
O-3416;25/07/2020;29/07/2020;E-277;Jillian;Carson;C-29669;Jeanette;Cole;P.O. Box 9005;Endicott;US;2576,898;1503,11
O-3417;26/07/2020;27/07/2020;E-290;Hélène;Dupont;C-29951;Yan;Li;6, rue des Pyrenees;Saint Ouen;FR;39923,9842;31280,44
O-3418;26/07/2020;26/07/2020;E-279;Tsvi;Reiter;C-29762;Liam;Friedland;University Plaza;Tampa;US;7416,3412;5927,88
O-3419;26/07/2020;28/07/2020;E-282;José;Saraiva;C-29612;Richard;Byham;Knaves Beech Ind.;High Wycombe;GB;1279,248;833,82
O-3420;26/07/2020;04/08/2020;E-282;José;Saraiva;C-30019;Matthew;Miller;Wymbush;Milton Keynes;GB;552,948;389,61
O-3421;26/07/2020;29/07/2020;E-276;Linda;Mitchell;C-29485;Catherine;Abel;57251 Serene Blvd;Van Nuys;US;29133,471;25011,08
O-3422;26/07/2020;30/07/2020;E-288;Rachel;Valdez;C-29812;William;Hapke;Karl Liebknecht str 299;Frankfurt am Main;DE;3086,3729;1777,75
O-3423;26/07/2020;30/07/2020;E-283;David;Campbell;C-29695;Megan;Davis;48995 Evergreen Wy.;Everett;US;66871,8419;55443,44
O-3424;27/07/2020;04/08/2020;E-277;Jillian;Carson;C-29501;Milton;Albury;Wrentham Village;Wrentham;US;1638,8018;1418,87
O-3425;27/07/2020;29/07/2020;E-277;Jillian;Carson;C-29592;Kevin;Browne;9975 Union St.;Waterbury;US;12423,5249;10159,95
O-3426;27/07/2020;29/07/2020;E-289;Jae;Pak;C-29576;Eli;Bowen;63 West Beaver Creek;Richmond Hill;CA;1475,634;1225,51
O-3427;27/07/2020;31/07/2020;E-275;Michael;Blythe;C-29553;Edna;Benson;Po Box 8035996;Dallas;US;1667,94;1433,59
O-3428;27/07/2020;29/07/2020;E-282;José;Saraiva;C-29796;Jon;Grande;Galashiels;Liverpool;GB;92141,4113;63973,78
O-3429;27/07/2020;30/07/2020;E-274;Stephen;Jiang;C-29514;Emilio;Alvaro;830 Highway 499 So;Mcdonough;US;3405,1668;2191,91
O-3430;28/07/2020;01/08/2020;E-289;Jae;Pak;C-29629;Carlton;Carlisle;400-25155 West Pender St;Vancouver;CA;96485,4353;50982,91
O-3431;28/07/2020;01/08/2020;E-278;Garrett;Vargas;C-30087;Billy;Trent;99954 Boul. Laurier, Local 060, Place;Sainte-Foy;CA;24830,4239;15494,18
O-3432;28/07/2020;01/08/2020;E-275;Michael;Blythe;C-29486;Kim;Abercrombie;Tanger Factory;Branch;US;34891,325;22714,26
O-3433;28/07/2020;30/07/2020;E-290;Hélène;Dupont;C-30020;Emilo;Miller;3387, rue Marbeuf;Bobigny;FR;23624,4279;14439,25
O-3435;29/07/2020;31/07/2020;E-282;José;Saraiva;C-30113;Raja;Venugopal;Burgess Hill;West Sussex;GB;31612,0704;19163,24
O-3436;29/07/2020;02/08/2020;E-282;José;Saraiva;C-30050;Krishna;Sunkammurali;Paramount House;London;GB;115310,4777;69509,16
O-3437;29/07/2020;01/08/2020;E-279;Tsvi;Reiter;C-29721;Gary;Drury;254075 Biscayne Blvd.;North Miami Beach;US;1130,952;935,41
O-3438;29/07/2020;01/08/2020;E-277;Jillian;Carson;C-29487;Humberto;Acevedo;Johnny Appleseed Shop.center;Mansfield;US;1215,582;1135,72
O-3439;29/07/2020;01/08/2020;E-276;Linda;Mitchell;C-29568;Donald;Blanton;Corporate Office;El Segundo;US;1101,282;963,4
O-3440;29/07/2020;02/08/2020;E-277;Jillian;Carson;C-29707;Helen;Dennis;Corporate Ofc A/p;Chantilly;US;75647,3619;61834,15
O-3441;29/07/2020;31/07/2020;E-285;Syed;Abbas;C-29512;Sandra;Altamirano;2253-217 Palmer Street;Darlinghurst;AU;1075,344;437,56
O-3442;30/07/2020;03/08/2020;E-275;Michael;Blythe;C-29738;Gail;Erickson;44025 W. Empire;Denby;US;62895,5616;40246,87
O-3443;30/07/2020;02/08/2020;E-289;Jae;Pak;C-29803;Hattie;Haemon;55 Lakeshore Blvd East;Toronto;CA;2901,9075;1899,88
O-3444;30/07/2020;03/08/2020;E-280;Pamela;Ansman-Wolfe;C-29915;Andrew;Kobylinski;2526a Tri-Lake Blvd Ne;Kirkland;US;44050,2084;22558,11
O-3445;30/07/2020;01/08/2020;E-282;José;Saraiva;C-30072;Andrea;Thomsen;251 The Metro Center;Wokingham;GB;200,052;119,19
O-3446;30/07/2020;03/08/2020;E-275;Michael;Blythe;C-29962;Sharon;Looney;74400 France Avenue South;Edina;US;1020,594;716,15
O-3447;31/07/2020;03/08/2020;E-283;David;Campbell;C-29550;Stanley;Alan;567 Sw Mcloughlin Blvd;Milwaukie;US;55103,4671;43377,45
O-3448;31/07/2020;03/08/2020;E-281;Shu;Ito;C-29690;Conor;Cunningham;Sports Store At Park City;Park City;US;23384,652;17550,18
O-3449;31/07/2020;04/08/2020;E-278;Garrett;Vargas;C-29557;Alexander;Berger;253711 Mayfield Place, Unit 150;Richmond;CA;61044,4562;50605,86
O-3450;31/07/2020;02/08/2020;E-286;Lynn;Tsoflias;C-29960;Kok-Ho;Loh;Ctrcrt Bus Pk/995-27 Paul St N;Lavender Bay;AU;1254,048;961,73
O-3451;31/07/2020;02/08/2020;E-276;Linda;Mitchell;C-29938;Frank;Campbell;251340 E. South St.;Cerritos;US;38783,562;22711,65
O-3452;01/08/2020;04/08/2020;E-290;Hélène;Dupont;C-29909;Jim;Kim;3101, avenue de Malakoff;Paris;FR;37814,8377;23887,63
O-3453;01/08/2020;01/08/2020;E-276;Linda;Mitchell;C-30116;Wanda;Vernon;Ontario Mills;Ontario;US;45633,21;42151,4
O-3454;01/08/2020;02/08/2020;E-283;David;Campbell;C-29747;Carolyn;Farino;3250 South Meridian;Puyallup;US;105,294;58,46
O-3456;02/08/2020;05/08/2020;E-286;Lynn;Tsoflias;C-29595;Bridget;Browqett;Rosebery;Lavender Bay;AU;27486,99;21711,97
O-3457;02/08/2020;04/08/2020;E-284;Tete;Mensa-Annan;C-29981;Kathy;Marcovecchio;9905 Three Rivers Drive;Kelso;US;9377,4689;6838,99
O-3458;02/08/2020;05/08/2020;E-277;Jillian;Carson;C-30065;Karen;Theisen;9963 Tresser Blvd.;Stamford;US;39770,4253;22156,11
O-3459;02/08/2020;06/08/2020;E-286;Lynn;Tsoflias;C-29656;Susan;Chestnut;5525 Glenferrie Road;Hawthorne;AU;11888,988;8186,76
O-3460;03/08/2020;07/08/2020;E-286;Lynn;Tsoflias;C-29602;Nancy;Buchanan;85 Egerton Street;Silverwater;AU;890,82;726,64
O-3461;03/08/2020;05/08/2020;E-282;José;Saraiva;C-29778;Leo;Giakoumakis;Elmhurst Road, Goring;Reading;GB;5277,894;4269,29
O-3462;04/08/2020;07/08/2020;E-289;Jae;Pak;C-29994;Robin;McGuigan;2500 University Avenue;Toronto;CA;68404,626;57323,08
O-3463;04/08/2020;08/08/2020;E-289;Jae;Pak;C-29692;Thierry;D'Hers;Box 99354 300 Union Street;Saint John;CA;32649,4443;18375,1
O-3464;05/08/2020;09/08/2020;E-283;David;Campbell;C-29606;Karren;Burkhardt;2502 Evergreen Ste E;Everett;US;696,582;582,13
O-3465;05/08/2020;08/08/2020;E-288;Rachel;Valdez;C-29589;Carolee;Brown;Brunnenstr 422;Frankfurt am Main;DE;47758,7523;30408
O-3466;06/08/2020;06/08/2020;E-277;Jillian;Carson;C-29820;Mark;Hassall;Amity Plaza;New Haven;US;29503,14;21560,89
O-3467;06/08/2020;08/08/2020;E-288;Rachel;Valdez;C-29679;Amy;Consentino;Am Grossen Dern 982;Hamburg;DE;704,688;531,48
O-3468;06/08/2020;06/08/2020;E-281;Shu;Ito;C-29992;Sandra;Maynard;9952 E. Lohman Ave.;Las Cruces;US;27947,5878;23098,68
O-3469;07/08/2020;09/08/2020;E-281;Shu;Ito;C-29631;Jane;Carmichael;5967 W Las Positas Blvd;Pleasanton;US;4764,114;3404,91
O-3470;07/08/2020;11/08/2020;E-288;Rachel;Valdez;C-29894;John;Kane;Roßstr 9938;Eilenburg;DE;26517,84;12513,77
O-3471;07/08/2020;08/08/2020;E-282;José;Saraiva;C-29587;John;Brooks;99-3 Forest Works;London;GB;38534,6325;28754,54
O-3472;07/08/2020;11/08/2020;E-286;Lynn;Tsoflias;C-29670;Eric;Coleman;Chabbell Park;North Ryde;AU;7154,268;4469,99
O-3473;07/08/2020;09/08/2020;E-290;Hélène;Dupont;C-30114;Kevin;Verboort;39, avenue des Laurentides;Paris La Defense;FR;4002,894;2169,97
O-3474;08/08/2020;12/08/2020;E-275;Michael;Blythe;C-29850;Bob;Hodges;Ohms Road;Houston;US;2178,54;1614,95
O-3475;08/08/2020;11/08/2020;E-274;Stephen;Jiang;C-29623;Chris;Cannon;Lakewood Mall;Lakewood;US;1946,022;1398,8
O-3476;08/08/2020;11/08/2020;E-276;Linda;Mitchell;C-29871;Eric;Jacobsen;Topanga Plaza;Canoga Park;US;3589,794;2879,37
O-3477;09/08/2020;12/08/2020;E-288;Rachel;Valdez;C-29837;Onetha;Higgs;Postfach 55 00 00;Frankfurt;DE;1022,13;854,71
O-3478;09/08/2020;11/08/2020;E-277;Jillian;Carson;C-29658;Mike;Choi;Indiana Factory Shops;Daleville;US;46412,8153;28135,45
O-3479;09/08/2020;12/08/2020;E-281;Shu;Ito;C-29805;Erin;Hagens;25001 Montague Expressway;Milpitas;US;6683,5305;6192,29
O-3480;10/08/2020;12/08/2020;E-289;Jae;Pak;C-29734;Jauna;Elson;2573 Dufferin Street;Toronto;CA;35791,9061;29209,78
O-3481;10/08/2020;12/08/2020;E-283;David;Campbell;C-29689;Scott;Culp;750 Lakeway Dr;Bellingham;US;49597,4077;27243,86
O-3482;10/08/2020;12/08/2020;E-279;Tsvi;Reiter;C-30084;Abe;Tramel;Silver Sands Factory Outlet;Destin;US;672,294;409,9
O-3483;11/08/2020;11/08/2020;E-275;Michael;Blythe;C-30039;Robert;Stotka;Sports Stores @ Tuscola;Tuscola;US;7137,036;4888,16
O-3484;11/08/2020;13/08/2020;E-279;Tsvi;Reiter;C-29672;Takiko;Collins;6055 Shawnee Industrial Way;Suwanee;US;518,37;413,66
O-3485;11/08/2020;15/08/2020;E-278;Garrett;Vargas;C-29824;Brenda;Heaney;990th Floor 700 De La GauchetiSre Ou;Montreal;CA;373,08;302,42
O-3486;12/08/2020;15/08/2020;E-275;Michael;Blythe;C-29920;Scott;Konersmann;52500 Liberty Way;Fort Worth;US;475,29;275,67
O-3487;12/08/2020;21/08/2020;E-276;Linda;Mitchell;C-29987;Frank;Mart¡nez;870 N. 54th Ave.;Chandler;US;74321,3769;37978,23
O-3488;12/08/2020;16/08/2020;E-277;Jillian;Carson;C-29533;Douglas;Baldwin;Horizon Outlet Center;Holland;US;11532,702;9630,96
O-3489;12/08/2020;14/08/2020;E-275;Michael;Blythe;C-29591;Robert;Brown;250880 Baur Blvd;Saint Louis;US;3605,214;2748,61
O-3490;12/08/2020;15/08/2020;E-289;Jae;Pak;C-30048;Marcia;Sultan;251420a 170th Street;Edmonton;CA;77394,5591;45709,23
O-3491;12/08/2020;12/08/2020;E-288;Rachel;Valdez;C-30001;Christinia;McDonald;Werftstr 4400;Sulzbach Taunus;DE;72,162;56,76
O-3492;14/08/2020;18/08/2020;E-277;Jillian;Carson;C-29647;Baris;Cetinok;Westside Plaza;Nashua;US;29025,018;20703,55
O-3493;14/08/2020;16/08/2020;E-277;Jillian;Carson;C-30096;Mary;Vaca;630 Oldgate Lane;Milford;US;3430,62;2041,56
O-3494;15/08/2020;24/08/2020;E-288;Rachel;Valdez;C-29745;Marc;Faeber;Alderstr 1849;Braunschweig;DE;1172,1936;506,27
O-3495;15/08/2020;19/08/2020;E-282;José;Saraiva;C-29874;David;Jaffe;Wade Road;Basingstoke Hants;GB;6806,376;3349,42
O-3496;16/08/2020;19/08/2020;E-275;Michael;Blythe;C-29654;Yao-Qiang;Cheng;25 N State St;Chicago;US;7556,874;4970,91
O-3497;16/08/2020;18/08/2020;E-281;Shu;Ito;C-29605;Megan;Burke;Arcadia Crossing;Phoenix;US;41830,7841;32648,92
O-3498;17/08/2020;20/08/2020;E-278;Garrett;Vargas;C-29761;Susan;French;69251 Creditview Road;Mississauga;CA;3344,214;2157,68
O-3499;17/08/2020;20/08/2020;E-275;Michael;Blythe;C-29772;Janet;Gates;800 Interchange Blvd.;Austin;US;61119,642;39434,39
O-3500;17/08/2020;20/08/2020;E-289;Jae;Pak;C-29614;Ryan;Calafato;254480 River Rd;Richmond;CA;67815,5873;36918,81
O-3501;18/08/2020;22/08/2020;E-288;Rachel;Valdez;C-29693;Ryan;Danner;Berliner Platz 45;Offenbach;DE;104153,3951;93863,04
O-3502;18/08/2020;18/08/2020;E-284;Tete;Mensa-Annan;C-29867;Erik;Ismert;4927 S Meridian Ave Ste D;Puyallup;US;3650,598;2559,44
O-3503;18/08/2020;20/08/2020;E-277;Jillian;Carson;C-29844;Nancy;Hirota;Stateline Plaza;Plaistow;US;39596,1202;18756,68
O-3504;18/08/2020;19/08/2020;E-286;Lynn;Tsoflias;C-29648;Sean;Chai;Level 992;Melbourne;AU;1118,52;692,14
O-3505;18/08/2020;23/08/2020;E-279;Tsvi;Reiter;C-29704;Shawn;Demicell;2561 Nw 8410th Avenue;Miami;US;31837,456;24059,57
O-3506;19/08/2020;22/08/2020;E-279;Tsvi;Reiter;C-30075;Mike;Tiano;Belz Factory Outlet;Orlando;US;35733,1672;21125,45
O-3507;19/08/2020;23/08/2020;E-290;Hélène;Dupont;C-29795;Lowell;Graham;5, place de la Concorde;Colombes;FR;11548,0101;9423,18
O-3508;19/08/2020;19/08/2020;E-290;Hélène;Dupont;C-29875;Jay;Jamison;21801, rue Léo Delibes;Colombes;FR;468,66;372,07
O-3509;19/08/2020;23/08/2020;E-287;Amy;Alberts;C-29745;Marc;Faeber;Alderstr 1849;Braunschweig;DE;323,994;229,03
O-3510;20/08/2020;21/08/2020;E-278;Garrett;Vargas;C-29671;Pat;Coleman;25245 Rue Sherbrooke Ouest;Montreal;CA;9699,63;5828,51
O-3511;20/08/2020;24/08/2020;E-286;Lynn;Tsoflias;C-29970;Sharon;Lynn;Level 5;Rhodes;AU;5371,434;3853,46
O-3512;20/08/2020;24/08/2020;E-283;David;Campbell;C-29599;Shirley;Bruner;4781 Highway 95;Sandpoint;US;3406,77;2396,66
O-3513;20/08/2020;22/08/2020;E-279;Tsvi;Reiter;C-29825;James;Hendergart;42525 Austell Road;Austell;US;48189,4814;38440,75
O-3514;20/08/2020;23/08/2020;E-276;Linda;Mitchell;C-29650;Forrest;Chandler;The Quad @ WestView;Whittier;US;595,338;456,92
O-3515;21/08/2020;24/08/2020;E-276;Linda;Mitchell;C-29744;John;Evans;7709 West Virginia Avenue;Phoenix;US;51341,6887;28987,52
O-3516;21/08/2020;22/08/2020;E-288;Rachel;Valdez;C-29634;Fernando;Caro;Hellweg 4934;Essen;DE;9208,698;3360,25
O-3517;21/08/2020;23/08/2020;E-284;Tete;Mensa-Annan;C-29737;John;Emory;Medford;Medford;US;47522,982;37191,48
O-3518;21/08/2020;26/08/2020;E-289;Jae;Pak;C-30067;Phyllis;Thomas;99, Rue Saint-pierre;Pnot-Rouge;CA;40611,4141;27473,62
O-3519;21/08/2020;23/08/2020;E-284;Tete;Mensa-Annan;C-30051;Brad;Sutton;Three Rivers Mall;Kelso;US;37117,648;27552,43
O-3520;22/08/2020;24/08/2020;E-279;Tsvi;Reiter;C-29958;Run;Liu;100 Fifth Drive;Millington;US;109,788;67,41
O-3521;22/08/2020;28/08/2020;E-281;Shu;Ito;C-29489;Frances;Adams;6900 Sisk Road;Modesto;US;63981,9338;41338,72
O-3522;23/08/2020;25/08/2020;E-281;Shu;Ito;C-29641;Raul;Casts;99040 California Avenue;Sand City;US;160378,3913;144051,87
O-3523;23/08/2020;27/08/2020;E-284;Tete;Mensa-Annan;C-30018;Virginia;Miller;25111 228th St Sw;Bothell;US;251,964;154,17
O-3524;23/08/2020;24/08/2020;E-279;Tsvi;Reiter;C-29520;Kyley;Arbelaez;Factory Stores Of America;Crossville;US;3844,1711;2739,36
O-3525;24/08/2020;28/08/2020;E-275;Michael;Blythe;C-29646;Stacey;Cereghino;220 Mercy Drive;Garland;US;62744,624;42509,48
O-3526;24/08/2020;28/08/2020;E-286;Lynn;Tsoflias;C-29829;Jeff;Henshaw;45671 Queens Road Ct.;Melbourne;AU;1430,442;1059,38
O-3527;24/08/2020;27/08/2020;E-281;Shu;Ito;C-29682;Scott;Cooper;Pavillion @ Redlands;Redlands;US;75,516;63,08
O-3528;24/08/2020;26/08/2020;E-275;Michael;Blythe;C-29827;Valerie;Hendricks;Kansas City Factory Outlet;Odessa;US;67686,0209;29044,07
O-3529;25/08/2020;29/08/2020;E-279;Tsvi;Reiter;C-29500;Anna;Albright;Flagler Park Plaza;Miami;US;31319,184;21024,57
O-3530;25/08/2020;28/08/2020;E-282;José;Saraiva;C-29776;Barbara;German;Science Park South, Birchwood;Warrington;GB;25645,236;16566,83
O-3531;25/08/2020;25/08/2020;E-276;Linda;Mitchell;C-29826;John;Hanson;825 W 500 S;Bountiful;US;1768,878;1183,73
O-3532;26/08/2020;29/08/2020;E-288;Rachel;Valdez;C-29802;Greg;Harrison;Bundesallee 9571;Berlin;DE;144;65,04
O-3533;26/08/2020;29/08/2020;E-277;Jillian;Carson;C-30109;Nieves;Vargas;Kensington Valley Shops;Howell;US;34117,389;18791,86
O-3534;27/08/2020;27/08/2020;E-283;David;Campbell;C-29683;Eva;Corets;2540 Dell Range Blvd;Cheyenne;US;3257,916;2716,45
O-3535;27/08/2020;29/08/2020;E-279;Tsvi;Reiter;C-29578;David;Bradley;23456 Calumet St;Clearwater;US;323,994;249,7
O-3536;28/08/2020;01/09/2020;E-280;Pamela;Ansman-Wolfe;C-29497;François;Ferrier;Eastridge Mall;Casper;US;57550,3179;43956,93
O-3537;28/08/2020;01/09/2020;E-280;Pamela;Ansman-Wolfe;C-30070;Kendra;Thompson;22571 South 2500 East;Idaho Falls;US;54459,504;30878,54
O-3539;29/08/2020;29/08/2020;E-288;Rachel;Valdez;C-29679;Amy;Consentino;Am Grossen Dern 982;Hamburg;DE;1427,592;1025,01
O-3540;29/08/2020;02/09/2020;E-289;Jae;Pak;C-30000;James;McCoy;9900-6400 Boul, Taschereau;Brossard;CA;64654,2775;59016,43
O-3541;29/08/2020;31/08/2020;E-283;David;Campbell;C-29502;Paul;Alcorn;White Mountain Mall;Rock Springs;US;158,43;91,13
O-3542;29/08/2020;02/09/2020;E-277;Jillian;Carson;C-29694;Mike;Danseglio;42500 South Franklin Street;Michigan City;US;1336,23;776,35
O-3543;29/08/2020;02/09/2020;E-277;Jillian;Carson;C-29811;Mark;Hanson;9920 Picketts Line Road;Newport News;US;8257,5158;6132,86
O-3544;29/08/2020;31/08/2020;E-276;Linda;Mitchell;C-29565;Jimmy;Bischoff;3065 Santa Margarita Parkway;Trabuco Canyon;US;398,502;272,53
O-3545;29/08/2020;31/08/2020;E-282;José;Saraiva;C-29941;Jolie;Lenehan;Garamonde Drive, Wymbush;Milton Keynes;GB;39829,9636;26148,37
O-3546;30/08/2020;01/09/2020;E-276;Linda;Mitchell;C-29783;Mary;Gimmi;5525 South Hover Road;Longmont;US;30922,3537;20801,46
O-3547;30/08/2020;09/09/2020;E-288;Rachel;Valdez;C-29837;Onetha;Higgs;Postfach 55 00 00;Frankfurt;DE;1647,0196;1311,85
O-3548;31/08/2020;02/09/2020;E-279;Tsvi;Reiter;C-29767;Aldeen;Gallagher;West Georgia Commons;La Grange;US;24,294;21,45
O-3549;31/08/2020;02/09/2020;E-283;David;Campbell;C-29580;Richard;Bready;4251 First Avenue;Seattle;US;60519,9533;52755,24
O-3550;31/08/2020;31/08/2020;E-279;Tsvi;Reiter;C-29604;Edward;Buensalido;Highland Lakes Shopping Ctr.;Orlando;US;677,682;521,95
O-3551;01/09/2020;04/09/2020;E-281;Shu;Ito;C-29560;Matthias;Berndt;Escondido;Escondido;US;30687,702;25492,27
O-3552;01/09/2020;04/09/2020;E-276;Linda;Mitchell;C-30107;Margaret;Vanderkamp;62500 Neil Road;Reno;US;73114,151;53322,15
O-3553;01/09/2020;05/09/2020;E-277;Jillian;Carson;C-30014;Gary;Meyerhoff;Consumer Square;Cheektowaga;US;19598,028;16517,22
O-3554;01/09/2020;05/09/2020;E-284;Tete;Mensa-Annan;C-29936;Michael;Lee;25718 Se Sunnyside Rd;Clackamas;US;728,91;335,37
O-3555;01/09/2020;05/09/2020;E-275;Michael;Blythe;C-30035;Alice;Steiner;Lone Star Factory;La Marque;US;5721,768;3976,63
O-3556;02/09/2020;02/09/2020;E-288;Rachel;Valdez;C-29725;Tish;Duff;Viktoria-Luise-Platz 475;München;DE;35714,1622;28457,04
O-3557;02/09/2020;05/09/2020;E-276;Linda;Mitchell;C-29901;John;Kelly;Pacific West Outlet;Gilroy;US;25527,645;17016,73
O-3558;02/09/2020;05/09/2020;E-277;Jillian;Carson;C-30009;Tosh;Meston;Buckeye Factory Shops;Burbank;US;15310,32;6294,07
O-3559;02/09/2020;06/09/2020;E-288;Rachel;Valdez;C-29995;Stacie;Mcanich;Königsteiner Straße 9;Bad Soden;DE;79548,7562;57036,46
O-3560;03/09/2020;04/09/2020;E-286;Lynn;Tsoflias;C-29706;Bruno;Deniut;99 - 6 Orion Road;Lane Cove;AU;25600,722;23358,1
O-3561;03/09/2020;03/09/2020;E-287;Amy;Alberts;C-30073;Rossane;Thoreson;22, rue du Départ;Pantin;FR;21595,368;16820,63
O-3562;03/09/2020;03/09/2020;E-279;Tsvi;Reiter;C-29817;Doris;Hartwig;8520 University City Blvd;Charlotte;US;29123,8334;19812,94
O-3563;04/09/2020;08/09/2020;E-290;Hélène;Dupont;C-29786;James;Glynn;33, rue Georges-Clémenceau;Cergy;FR;50012,2575;32783,04
O-3564;04/09/2020;07/09/2020;E-275;Michael;Blythe;C-29732;Carol;Elliott;25220 Airline Road;Corpus Christi;US;44595,3;33722,97
O-3565;04/09/2020;08/09/2020;E-275;Michael;Blythe;C-29569;Linda;Burnett;2505 Gateway Drive;North Sioux City;US;4465,518;1837,56
O-3566;04/09/2020;06/09/2020;E-277;Jillian;Carson;C-29724;Bernard;Duerr;Connecticut Post Mall;Milford;US;26696,46;14482,83
O-3567;04/09/2020;06/09/2020;E-289;Jae;Pak;C-29863;Ryan;Ihrig;250333 Southport Road, S.W.;Calgary;CA;5872,614;3720,3
O-3568;04/09/2020;06/09/2020;E-281;Shu;Ito;C-29506;Sean;Jacobson;2551 East Warner Road;Gilbert;US;6037,44;5009,26
O-3569;04/09/2020;08/09/2020;E-287;Amy;Alberts;C-30005;Nancy;McPhearson;46-44 Albemarle Street;London;GB;28913,67;17819,49
O-3570;04/09/2020;07/09/2020;E-284;Tete;Mensa-Annan;C-30112;Patricia;Vasquez;409 S. Main Ste. 25;Ellensburg;US;28744,962;26637,95
O-3571;05/09/2020;07/09/2020;E-279;Tsvi;Reiter;C-29963;Spencer;Low;2550 High Street;La Vergne;US;25592,358;21118,82
O-3572;05/09/2020;07/09/2020;E-289;Jae;Pak;C-29780;Frances;Giglio;9979 Bayview Drive;Barrie;CA;10319,886;7182,64
O-3573;05/09/2020;07/09/2020;E-279;Tsvi;Reiter;C-29540;Adam;Barr;956k North Wesleyan Blvd.;Rocky Mount;US;2679,402;1546,28
O-3574;06/09/2020;09/09/2020;E-289;Jae;Pak;C-29910;Shane;Kim;No. 25400 10665 Jasper Avenue;Edmonton;CA;28637,52;18811,99
O-3575;06/09/2020;10/09/2020;E-281;Shu;Ito;C-30063;Vanessa;Tench;2500 N Serene Blvd;El Segundo;US;30407,592;24694
O-3576;06/09/2020;08/09/2020;E-282;José;Saraiva;C-30030;Stefano;Stefani;997b Tradescant Road;London;GB;8935,044;7223,09
O-3577;06/09/2020;10/09/2020;E-290;Hélène;Dupont;C-29979;Parul;Manek;28, avenue des Champs-Elysées;Croix;FR;7317,648;6385,38
